<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
07/19/21;10:55:00,630.5000000,631.3000000,628.5900000,628.6900000,4198
07/19/21;11:00:00,628.8600000,632.3000000,627.3900000,632.0000000,10129
07/19/21;11:05:00,632.7200000,635.0000000,631.6400000,635.0000000,4047
07/19/21;11:10:00,635.0200000,636.7500000,634.6200000,636.4300000,4921
07/19/21;11:15:00,636.8800000,638.0400000,636.2400000,637.7600000,5098
07/19/21;11:20:00,635.9000000,636.3000000,635.6500000,636.1900000,1708
07/19/21;11:25:00,635.6000000,635.6000000,634.4400000,634.8000000,2204
07/19/21;11:30:00,635.3500000,636.3000000,634.9900000,635.2200000,1500
07/19/21;11:35:00,635.6600000,640.0000000,635.5600000,640.0000000,4254
07/19/21;11:40:00,640.2600000,640.8800000,639.3100000,640.8800000,2697
07/19/21;11:45:00,640.9400000,641.2900000,639.8800000,641.0100000,5376
07/19/21;11:50:00,641.4100000,642.8800000,641.0000000,641.0000000,3554
07/19/21;11:55:00,640.9200000,640.9200000,638.5000000,638.9700000,4108
07/19/21;12:00:00,639.0900000,640.3000000,637.6700000,637.7600000,5165
07/19/21;12:05:00,638.2500000,638.2500000,636.6500000,637.3000000,6913
07/19/21;12:10:00,637.2000000,637.6000000,636.3000000,636.4800000,6671
07/19/21;12:15:00,636.3700000,638.2900000,636.1400000,638.2900000,1387
07/19/21;12:20:00,638.5700000,640.3900000,638.5700000,640.3600000,8512
07/19/21;12:25:00,640.1000000,642.0000000,639.1300000,641.2000000,3375
07/19/21;12:30:00,641.6000000,641.7400000,640.2000000,640.5000000,2525
07/19/21;12:35:00,640.0700000,640.0700000,638.8100000,638.9100000,5261
07/19/21;12:40:00,638.6500000,638.6500000,636.8200000,636.8200000,1350
07/19/21;12:45:00,637.0400000,637.0400000,635.7600000,636.3500000,6519
07/19/21;12:50:00,636.4000000,636.4000000,635.7200000,636.0000000,7463
07/19/21;12:55:00,635.2900000,635.8700000,634.8400000,634.8700000,2356
07/19/21;13:00:00,634.3600000,634.9400000,634.2600000,634.9400000,1243
07/19/21;13:05:00,635.3200000,636.4700000,635.3200000,636.3400000,2047
07/19/21;13:10:00,636.1100000,637.1400000,635.5900000,636.7900000,1673
07/19/21;13:15:00,637.1000000,637.1000000,636.5100000,636.6900000,1300
07/19/21;13:20:00,636.9000000,638.3200000,636.9000000,637.5500000,1816
07/19/21;13:25:00,636.2700000,637.4700000,636.1600000,637.4700000,1064
07/19/21;13:30:00,636.9400000,638.0100000,636.4550000,636.8000000,2160
07/19/21;13:35:00,636.5700000,637.2500000,636.3150000,636.8800000,1266
07/19/21;13:40:00,639.0000000,641.2300000,639.0000000,640.5500000,13204
07/19/21;13:45:00,640.8700000,641.2000000,639.9400000,639.9400000,1272
07/19/21;13:50:00,640.0200000,641.8600000,640.0200000,640.4900000,3200
07/19/21;13:55:00,640.7800000,641.7600000,640.0000000,641.7600000,3963
07/19/21;14:00:00,642.3500000,643.7200000,641.7800000,642.0400000,4251
07/19/21;14:05:00,642.5000000,645.7800000,642.2400000,644.9500000,6057
07/19/21;14:10:00,645.0300000,645.0300000,643.5300000,643.8200000,4055
07/19/21;14:15:00,644.8450000,645.2000000,644.0500000,644.0500000,4499
07/19/21;14:20:00,644.3400000,646.2600000,644.2100000,646.2600000,7629
07/19/21;14:25:00,646.2600000,646.9300000,645.3000000,645.7000000,4415
07/19/21;14:30:00,645.9800000,646.5500000,644.9400000,646.4000000,3542
07/19/21;14:35:00,646.1600000,646.5000000,644.3700000,644.8700000,5238
07/19/21;14:40:00,644.7100000,645.0800000,642.4900000,642.9500000,4861
07/19/21;14:45:00,643.4500000,643.4500000,642.2100000,642.2400000,3161
07/19/21;14:50:00,643.7300000,644.3400000,643.1200000,644.3400000,2273
07/19/21;14:55:00,644.1600000,644.7500000,642.3500000,642.8000000,3048
07/19/21;15:00:00,643.6900000,645.5600000,643.6300000,644.1100000,3500
07/19/21;15:05:00,644.2700000,645.2200000,643.4250000,644.5800000,4537
07/19/21;15:10:00,644.6450000,645.8000000,644.4300000,644.8000000,2352
07/19/21;15:15:00,645.1700000,645.5900000,644.7700000,644.8600000,2967
07/19/21;15:20:00,644.7250000,644.7250000,641.5000000,641.5000000,4409
07/19/21;15:25:00,641.4100000,641.9450000,640.9900000,641.0800000,2374
07/19/21;15:30:00,641.4300000,641.4300000,640.2600000,640.2600000,2315
07/19/21;15:35:00,640.7200000,641.2950000,639.9050000,640.2300000,3853
07/19/21;15:40:00,639.8200000,641.5000000,639.7600000,641.3200000,3420
07/19/21;15:45:00,641.7400000,642.5400000,641.6800000,641.8000000,3325
07/19/21;15:50:00,641.6000000,643.3400000,641.3700000,642.9000000,3605
07/19/21;15:55:00,643.1800000,645.9900000,643.0900000,645.2500000,7249
07/19/21;16:00:00,645.2500000,646.6000000,644.8400000,646.6000000,8430
07/20/21;09:35:00,652.2400000,652.2400000,647.0000000,648.0000000,15118
07/20/21;09:40:00,647.4100000,647.4100000,644.2200000,644.8100000,8882
07/20/21;09:45:00,643.6600000,645.1500000,641.8200000,644.2000000,8009
07/20/21;09:50:00,643.6700000,645.2800000,642.9000000,643.4700000,3610
07/20/21;09:55:00,643.4000000,645.0000000,641.7700000,644.8300000,11020
07/20/21;10:00:00,644.3750000,645.7500000,643.4900000,644.5000000,5237
07/20/21;10:05:00,643.4850000,644.2500000,641.3100000,641.4000000,12018
07/20/21;10:10:00,640.8500000,642.5400000,640.6700000,641.4150000,3711
07/20/21;10:15:00,641.6150000,644.0900000,641.6150000,642.8400000,6428
07/20/21;10:20:00,643.5000000,646.7200000,643.2000000,646.4200000,4962
07/20/21;10:25:00,646.1300000,648.2900000,646.0000000,648.2900000,7467
07/20/21;10:30:00,648.0900000,648.2100000,646.2800000,646.2800000,3932
07/20/21;10:35:00,646.0000000,647.5400000,646.0000000,646.6800000,4214
07/20/21;10:40:00,646.2400000,649.6000000,646.2400000,648.2900000,7702
07/20/21;10:45:00,648.4000000,648.5000000,647.0000000,647.0600000,2587
07/20/21;10:50:00,648.4900000,649.5000000,647.6700000,649.1900000,6300
07/20/21;10:55:00,649.1300000,649.3900000,647.9100000,647.9200000,3246
07/20/21;11:00:00,647.2700000,647.2700000,645.2800000,645.2800000,3124
07/20/21;11:05:00,645.3600000,646.0800000,645.2600000,645.8100000,2373
07/20/21;11:10:00,645.3000000,646.9400000,644.4300000,646.0700000,3467
07/20/21;11:15:00,646.2100000,647.7000000,646.2000000,647.5300000,3793
07/20/21;11:20:00,646.9000000,648.2500000,646.9000000,648.1100000,3451
07/20/21;11:25:00,648.3000000,649.5200000,648.2100000,649.0900000,6869
07/20/21;11:30:00,648.6700000,648.6700000,647.7800000,648.2700000,2025
07/20/21;11:35:00,648.6000000,648.8700000,646.5400000,647.4100000,2474
07/20/21;11:40:00,647.0000000,648.2500000,646.7900000,647.8000000,2443
07/20/21;11:45:00,647.8100000,648.5000000,647.3500000,648.5000000,3710
07/20/21;11:50:00,647.6400000,648.3500000,647.2000000,647.6000000,3267
07/20/21;11:55:00,647.3900000,648.0000000,647.3700000,648.0000000,700
07/20/21;12:00:00,647.4500000,648.3300000,647.2500000,648.2100000,4185
07/20/21;12:05:00,648.0800000,649.7500000,648.0300000,649.6000000,2300
07/20/21;12:10:00,649.7600000,650.5000000,649.2000000,649.2000000,7145
07/20/21;12:15:00,649.5300000,649.6500000,648.8000000,649.1200000,1400
07/20/21;12:20:00,649.3400000,649.3400000,648.3900000,648.7500000,1378
07/20/21;12:25:00,648.8100000,648.8100000,648.1200000,648.4100000,2147
07/20/21;12:30:00,648.7200000,651.0000000,648.7200000,650.4100000,5004
07/20/21;12:35:00,650.4100000,650.6100000,650.3300000,650.6000000,1474
07/20/21;12:40:00,650.8300000,651.2600000,650.7000000,651.2600000,2528
07/20/21;12:45:00,650.9700000,651.5000000,650.4600000,650.9500000,4007
07/20/21;12:50:00,650.8900000,651.3700000,650.8900000,651.2300000,3927
07/20/21;12:55:00,651.0000000,651.0900000,648.7500000,649.1000000,6477
07/20/21;13:00:00,648.6500000,648.7500000,647.9100000,648.1400000,5130
07/20/21;13:05:00,648.1000000,648.1800000,647.1400000,647.1400000,2512
07/20/21;13:10:00,647.0700000,647.3000000,646.7000000,646.9100000,2446
07/20/21;13:15:00,646.9000000,647.6000000,646.9000000,647.6000000,1216
07/20/21;13:20:00,647.9200000,649.3350000,647.9200000,649.3350000,1996
07/20/21;13:25:00,649.2100000,649.6900000,648.7500000,648.7500000,300
07/20/21;13:30:00,648.9250000,649.7500000,648.8350000,649.7500000,3673
07/20/21;13:35:00,649.7600000,650.1400000,649.2400000,650.1400000,2024
07/20/21;13:40:00,650.0000000,650.2000000,649.8500000,650.0300000,1900
07/20/21;13:45:00,649.6300000,649.7800000,649.1950000,649.2850000,3572
07/20/21;13:50:00,649.4800000,649.5000000,648.4800000,648.6000000,2483
07/20/21;13:55:00,648.4700000,649.1200000,648.3900000,649.0900000,1038
07/20/21;14:00:00,649.2900000,649.6000000,649.0000000,649.6000000,500
07/20/21;14:05:00,649.2200000,649.9650000,649.2200000,649.5950000,1108
07/20/21;14:10:00,649.3950000,651.1700000,649.3950000,651.1700000,1723
07/20/21;14:15:00,651.0000000,651.0000000,650.4500000,650.6800000,2008
07/20/21;14:20:00,651.2200000,651.2200000,650.5800000,650.9500000,1429
07/20/21;14:25:00,651.3000000,651.9700000,651.3000000,651.7500000,4063
07/20/21;14:30:00,651.8800000,652.5000000,651.8600000,652.2300000,12720
07/20/21;14:35:00,652.3000000,654.1800000,652.1800000,653.6000000,10326
07/20/21;14:40:00,653.5900000,654.1800000,653.4200000,653.4200000,1772
07/20/21;14:45:00,653.6400000,653.6400000,651.6950000,652.0550000,3890
07/20/21;14:50:00,652.0700000,652.8700000,651.9000000,652.8700000,1070
07/20/21;14:55:00,653.6950000,654.5100000,653.6200000,653.6200000,3825
07/20/21;15:00:00,653.7800000,654.1200000,653.2400000,654.0700000,3230
07/20/21;15:05:00,654.0500000,655.0800000,653.9000000,654.5800000,19939
07/20/21;15:10:00,654.7150000,655.1500000,653.9250000,653.9250000,7433
07/20/21;15:15:00,654.0350000,655.5000000,654.0100000,655.2800000,4319
07/20/21;15:20:00,655.3200000,655.6500000,655.2100000,655.5350000,4170
07/20/21;15:25:00,655.6300000,657.0150000,655.4900000,656.9700000,5057
07/20/21;15:30:00,657.0000000,659.5400000,656.5350000,659.5400000,8968
07/20/21;15:35:00,659.5700000,659.6900000,658.8600000,659.3500000,5988
07/20/21;15:40:00,659.2500000,659.8900000,659.1500000,659.7900000,6128
07/20/21;15:45:00,659.8800000,660.4600000,659.8800000,660.3700000,20390
07/20/21;15:50:00,660.2900000,662.1050000,660.2900000,661.3100000,9650
07/20/21;15:55:00,662.0200000,662.0800000,660.0900000,660.5000000,15897
07/20/21;16:00:00,660.7300000,661.8850000,660.4300000,660.4300000,11888
07/21/21;09:35:00,659.7600000,664.0000000,659.5200000,663.3900000,20965
07/21/21;09:40:00,663.8600000,664.2100000,661.3200000,661.3500000,3378
07/21/21;09:45:00,660.6000000,660.6000000,657.8000000,659.2100000,7907
07/21/21;09:50:00,658.3600000,661.6000000,658.3600000,658.8500000,5222
07/21/21;09:55:00,660.1100000,660.1100000,657.3000000,658.5000000,2686
07/21/21;10:00:00,660.1100000,663.4600000,659.8500000,663.3600000,7579
07/21/21;10:05:00,663.3000000,663.8300000,662.0800000,663.5300000,4127
07/21/21;10:10:00,664.0400000,664.2900000,659.6600000,659.6600000,16681
07/21/21;10:15:00,659.1000000,659.1000000,657.5000000,658.2300000,6259
07/21/21;10:20:00,658.1300000,660.2900000,658.1000000,659.9200000,5366
07/21/21;10:25:00,659.5500000,661.3300000,659.0000000,661.1700000,3777
07/21/21;10:30:00,661.3000000,662.0700000,660.9600000,660.9600000,2688
07/21/21;10:35:00,660.2600000,660.2800000,658.6700000,659.1100000,3778
07/21/21;10:40:00,659.3000000,660.7600000,659.3000000,660.7600000,1000
07/21/21;10:45:00,660.4600000,660.4600000,658.6700000,658.6700000,1932
07/21/21;10:50:00,658.8700000,659.1800000,657.8100000,659.1000000,4099
07/21/21;10:55:00,658.9100000,658.9100000,657.9000000,658.1700000,2579
07/21/21;11:00:00,658.4500000,660.6200000,658.4500000,660.1900000,2930
07/21/21;11:05:00,660.4300000,661.9200000,660.0400000,661.6600000,4285
07/21/21;11:10:00,661.4700000,663.4400000,661.4600000,663.0000000,3632
07/21/21;11:15:00,662.7900000,663.0000000,661.7300000,662.0600000,2673
07/21/21;11:20:00,662.2000000,662.2000000,660.7800000,660.9000000,2910
07/21/21;11:25:00,660.7100000,660.7100000,659.6000000,659.9300000,4120
07/21/21;11:30:00,660.2500000,660.2500000,659.3500000,659.3500000,1153
07/21/21;11:35:00,659.1200000,659.2200000,658.2600000,658.8900000,3470
07/21/21;11:40:00,658.4100000,659.4600000,657.6900000,657.7200000,5386
07/21/21;11:45:00,657.6500000,657.7000000,656.0200000,656.3900000,5292
07/21/21;11:50:00,656.3000000,657.2700000,655.9900000,657.2000000,3005
07/21/21;11:55:00,657.3600000,657.3800000,653.7200000,654.5800000,9137
07/21/21;12:00:00,654.4700000,655.2100000,653.4400000,654.8200000,4231
07/21/21;12:05:00,655.0000000,655.5200000,654.7500000,655.3800000,2588
07/21/21;12:10:00,655.5700000,656.1600000,654.7100000,655.4000000,4437
07/21/21;12:15:00,655.3800000,655.3800000,654.6500000,655.1700000,1888
07/21/21;12:20:00,655.3800000,655.3800000,654.0600000,654.0600000,1850
07/21/21;12:25:00,654.2000000,654.2000000,652.8600000,653.3900000,3669
07/21/21;12:30:00,653.8400000,655.0000000,653.8400000,655.0000000,4067
07/21/21;12:35:00,655.1500000,655.1500000,653.4500000,653.5800000,3516
07/21/21;12:40:00,653.6800000,654.1000000,651.6000000,651.6000000,5102
07/21/21;12:45:00,651.6600000,653.0600000,651.5000000,652.7800000,4914
07/21/21;12:50:00,653.0500000,653.5800000,652.2000000,652.2000000,3479
07/21/21;12:55:00,651.9300000,653.5700000,651.9300000,653.1700000,3119
07/21/21;13:00:00,653.2700000,653.2700000,650.3300000,650.6600000,3990
07/21/21;13:05:00,650.6600000,651.6000000,650.4000000,651.6000000,5596
07/21/21;13:10:00,651.5700000,652.2500000,651.0600000,652.0000000,2236
07/21/21;13:15:00,652.2100000,653.2300000,652.0800000,652.9900000,3135
07/21/21;13:20:00,653.1400000,653.5600000,653.1400000,653.5600000,1377
07/21/21;13:25:00,653.8900000,655.0000000,653.8700000,654.4900000,2936
07/21/21;13:30:00,654.2000000,654.3700000,653.7200000,654.1500000,1198
07/21/21;13:35:00,654.0400000,654.2600000,653.1400000,653.4300000,7460
07/21/21;13:40:00,653.4300000,654.7200000,653.4300000,654.6100000,7169
07/21/21;13:45:00,654.6600000,655.4100000,654.2200000,655.3100000,1932
07/21/21;13:50:00,655.2800000,655.2800000,654.9900000,655.1000000,1363
07/21/21;13:55:00,655.2200000,655.2200000,653.7400000,653.7400000,1300
07/21/21;14:00:00,654.0300000,654.2000000,653.7600000,654.1000000,1000
07/21/21;14:05:00,653.9000000,653.9000000,653.0700000,653.0900000,1700
07/21/21;14:10:00,654.3100000,654.3100000,653.1000000,653.1000000,1200
07/21/21;14:15:00,653.0100000,653.2500000,652.9000000,653.2300000,500
07/21/21;14:20:00,653.2200000,653.3800000,652.4900000,652.5800000,2772
07/21/21;14:25:00,652.5800000,654.0000000,652.2000000,653.9000000,4223
07/21/21;14:30:00,653.6200000,654.5300000,653.3000000,654.4800000,2512
07/21/21;14:35:00,654.6700000,655.2600000,654.5500000,655.2600000,1856
07/21/21;14:40:00,654.8300000,654.8700000,653.1700000,653.2800000,2682
07/21/21;14:45:00,653.3700000,653.6900000,653.3700000,653.6900000,766
07/21/21;14:50:00,654.0800000,654.0800000,653.8200000,654.0300000,915
07/21/21;14:55:00,654.5500000,654.5500000,653.2000000,653.2000000,800
07/21/21;15:00:00,653.4700000,653.8300000,653.2900000,653.6100000,1671
07/21/21;15:05:00,653.7600000,654.5900000,653.7600000,654.4100000,2588
07/21/21;15:10:00,653.6600000,653.9300000,653.6600000,653.9300000,200
07/21/21;15:15:00,654.5400000,654.8500000,654.0100000,654.0100000,2912
07/21/21;15:20:00,654.4700000,656.2000000,654.3800000,655.9200000,7588
07/21/21;15:25:00,655.9800000,656.0750000,654.4200000,654.5100000,3109
07/21/21;15:30:00,654.4300000,654.4600000,653.8200000,654.1200000,1750
07/21/21;15:35:00,653.7500000,655.2200000,653.7500000,655.2200000,9663
07/21/21;15:40:00,655.3600000,656.4100000,655.3500000,656.0000000,5230
07/21/21;15:45:00,656.0800000,656.4000000,655.1400000,656.4000000,5951
07/21/21;15:50:00,656.3200000,656.4000000,654.7500000,654.7500000,6856
07/21/21;15:55:00,654.7500000,656.0700000,654.4100000,655.7700000,11711
07/21/21;16:00:00,655.9000000,655.9600000,654.8500000,655.2100000,6990
07/22/21;09:35:00,656.5700000,661.5500000,655.8000000,661.5500000,8767
07/22/21;09:40:00,661.8250000,662.1700000,658.4200000,660.0200000,11088
07/22/21;09:45:00,659.3500000,659.3500000,656.5900000,657.6800000,3286
07/22/21;09:50:00,657.0000000,657.0000000,655.2300000,656.2600000,1632
07/22/21;09:55:00,656.5000000,657.2000000,654.8000000,656.2900000,5177
07/22/21;10:00:00,655.8400000,657.7400000,655.8400000,657.7400000,600
07/22/21;10:05:00,657.3900000,658.8800000,656.7500000,656.9800000,3939
07/22/21;10:10:00,656.0000000,656.9800000,656.0000000,656.0200000,800
07/22/21;10:15:00,656.4000000,657.4000000,655.3300000,655.3300000,3919
07/22/21;10:20:00,656.0500000,657.1000000,655.5000000,656.9700000,2760
07/22/21;10:25:00,656.8400000,657.3000000,653.0300000,653.8100000,6582
07/22/21;10:30:00,653.8900000,655.3800000,653.8400000,654.6700000,2718
07/22/21;10:35:00,654.7300000,654.7900000,653.8000000,654.5400000,2501
07/22/21;10:40:00,654.3200000,655.4100000,653.6600000,654.3800000,2803
07/22/21;10:45:00,654.1100000,654.3000000,653.2000000,653.2000000,3378
07/22/21;10:50:00,653.0500000,653.6000000,652.1300000,652.7200000,4350
07/22/21;10:55:00,652.8000000,652.8000000,650.4900000,650.4900000,10781
07/22/21;11:00:00,650.1000000,651.1900000,649.1700000,650.1300000,8982
07/22/21;11:05:00,649.7000000,651.1000000,649.6900000,650.5000000,5699
07/22/21;11:10:00,651.4500000,651.4500000,648.2500000,648.2500000,9839
07/22/21;11:15:00,648.0600000,648.3100000,647.5600000,647.9700000,6262
07/22/21;11:20:00,648.0500000,648.1000000,647.5400000,647.8100000,9255
07/22/21;11:25:00,648.1700000,648.1800000,646.9500000,648.1000000,6201
07/22/21;11:30:00,648.0800000,648.2300000,646.9950000,647.9800000,5395
07/22/21;11:35:00,648.3700000,649.0300000,648.3700000,648.6900000,3258
07/22/21;11:40:00,648.7700000,649.6600000,648.7700000,649.6500000,2648
07/22/21;11:45:00,649.4500000,649.4500000,647.6000000,647.8600000,3896
07/22/21;11:50:00,648.2500000,648.2500000,647.2100000,648.1050000,2015
07/22/21;11:55:00,648.2500000,649.1700000,648.0300000,649.0000000,2290
07/22/21;12:00:00,648.7900000,648.9700000,647.7500000,647.7500000,2925
07/22/21;12:05:00,648.3500000,648.4800000,645.6900000,645.6900000,3573
07/22/21;12:10:00,645.7400000,645.7900000,644.6500000,644.6500000,8342
07/22/21;12:15:00,644.7000000,645.3700000,644.7000000,645.2600000,5692
07/22/21;12:20:00,645.3000000,645.9500000,645.0100000,645.3100000,6816
07/22/21;12:25:00,645.4300000,646.0800000,644.9000000,645.7200000,5233
07/22/21;12:30:00,645.6800000,646.8400000,645.6800000,646.8400000,4888
07/22/21;12:35:00,646.8200000,647.1600000,646.3400000,646.7200000,4688
07/22/21;12:40:00,646.4700000,647.5200000,646.4700000,647.1500000,3410
07/22/21;12:45:00,646.9900000,647.5000000,646.5000000,646.8900000,2706
07/22/21;12:50:00,646.8200000,648.1050000,646.8200000,647.9900000,3891
07/22/21;12:55:00,647.6500000,648.0800000,647.3500000,648.0800000,3673
07/22/21;13:00:00,648.3200000,648.4000000,647.8700000,647.9000000,4382
07/22/21;13:05:00,648.0600000,649.1800000,648.0000000,649.0300000,6186
07/22/21;13:10:00,649.3300000,649.5700000,648.9400000,648.9400000,11107
07/22/21;13:15:00,648.8100000,650.0800000,648.8100000,649.8800000,7002
07/22/21;13:20:00,649.8500000,650.0500000,649.5000000,649.9900000,5793
07/22/21;13:25:00,649.8000000,650.7000000,649.6000000,650.5700000,6384
07/22/21;13:30:00,650.3000000,650.3700000,649.3000000,649.6700000,5610
07/22/21;13:35:00,650.1700000,650.6600000,649.8000000,649.8000000,2819
07/22/21;13:40:00,649.5000000,649.9100000,648.6900000,649.0000000,1900
07/22/21;13:45:00,648.8900000,649.3700000,648.5000000,649.3700000,3214
07/22/21;13:50:00,649.0200000,649.0200000,648.7300000,648.8200000,2261
07/22/21;13:55:00,648.5100000,649.1800000,648.2300000,649.1800000,3668
07/22/21;14:00:00,649.4800000,649.4800000,648.6500000,648.8800000,2641
07/22/21;14:05:00,648.8200000,649.5600000,647.7700000,649.4400000,4987
07/22/21;14:10:00,649.4900000,651.4200000,649.4600000,651.4200000,7329
07/22/21;14:15:00,651.2900000,654.3600000,651.2600000,654.2800000,10344
07/22/21;14:20:00,654.0200000,655.0000000,652.7600000,654.9000000,10169
07/22/21;14:25:00,654.9000000,655.7000000,654.1400000,654.7400000,12273
07/22/21;14:30:00,654.4900000,654.7200000,653.7300000,654.3700000,2004
07/22/21;14:35:00,654.4300000,655.3800000,653.9000000,654.6100000,2000
07/22/21;14:40:00,654.3800000,655.2200000,654.3800000,654.5100000,3155
07/22/21;14:45:00,654.5500000,655.1900000,653.8200000,653.8900000,4543
07/22/21;14:50:00,654.2300000,655.1000000,653.9100000,653.9100000,2031
07/22/21;14:55:00,654.0100000,655.0700000,654.0100000,654.8200000,3257
07/22/21;15:00:00,655.0400000,656.1500000,655.0400000,655.9400000,8382
07/22/21;15:05:00,655.8700000,655.8700000,655.4000000,655.7650000,5260
07/22/21;15:10:00,655.5700000,655.5700000,654.2200000,654.6100000,3929
07/22/21;15:15:00,654.4200000,654.9200000,653.4500000,653.8000000,3974
07/22/21;15:20:00,653.8500000,653.9200000,652.8300000,653.5700000,4083
07/22/21;15:25:00,653.2500000,653.5900000,652.7400000,653.5000000,3012
07/22/21;15:30:00,653.1900000,654.1200000,653.1900000,653.8100000,3167
07/22/21;15:35:00,653.4300000,653.4300000,651.4200000,651.9500000,4334
07/22/21;15:40:00,652.0000000,652.0200000,650.7200000,651.3600000,3171
07/22/21;15:45:00,651.2800000,651.6600000,650.7900000,651.6600000,3529
07/22/21;15:50:00,651.7300000,652.3000000,651.0700000,651.0700000,7674
07/22/21;15:55:00,651.0900000,651.0900000,648.4400000,648.9800000,10820
07/22/21;16:00:00,648.9000000,649.0600000,648.3200000,648.9400000,2097
